,user_name,teks
112,cuk_ayok,"@Senjaadry @liverpoollgnt @Box2BoxBola Terus nek mbok pikir karo logika mas. Jarene polisi melanggar aturan FIFA mergo nganggo gas air mata, tapi apakah supporter turun lapangan ga nglanggar juga? Bisa jadi, pemukulan dilapangan, iku salah paham polisi, dikiro supporter sing mudhun lapangan niat rusuh."
113,qhurotaayy,"@abanggeutanyoe @dede_dedot96 Tuh pak dah dikasih video contoh penangan suoporter yg benar, rusuh jg itu divideo, gada yg meninggal
Masih gak cukup penganangan supporter sampe ditendang, dipukuli, dikeroyok gitu, masih gak cukup nyiksa anak org sampe bikin mereka meninggal gitu ha"
114,kadapiw,"@Ndaxwz @cindyalfaa @Faskylark @BudiSosiawan7 Harus bego biar tau, modal liat komen di tweet orang jadi belagu, Aremania ga ada yang rusuh, beberapa supporter turun ke lapangan cuman buat nyemangatin pemain Arema( gw ada bukti video), lalu beberapa oknum polisi mulai memukuli beberapa supporter Arema."
115,JohnMarcoJohn_,"@wyudst @sasah2685 @muazzam1011 @pandji Mas kalau supporter nya ga rusuh ga brutal ga anarkis ga masuk ke lapangan stlh pertandingan selesai ga akan ada gas air mata 
Bijaklah jd supporter
Belajar menerima kekalahan dg bijak n dewasa
Jgn kalah lgsg turun serbu lapangan"
116,mewfarren,"@bijiopium @CepuBandar @refuseboxjkt @xxploxion @MafiaWasit @Persiba bang, gue bukan buzzer ya. pengamat aja. tapi ada beberapa video yang memberikan fakta bahwa supporternya sendiri nyerang pemain arema. emang ada beberapa supporter yang baik dan gaikut rusuh tapi ada supporter (provokator) yang kayak gitu."
117,Bang_Nago,"@HafizSP2 @Marumeru0_0 Bakal terus denial kalo massa supporter yg masuk lapangan itulah yg jd trigger kerusuhan
Besok2 dibiarin aja klo rusuh, klo ga matiin supporter lawan, matiin pemain.

Pengamanan diluar aja, tp klo rusuhnya sampe skitar stadion, skalian kasih peluru tajam."
118,ajies4ra,"@AbdulganiMarju1 @LoeGueNKRI_2 @Ctr_Bowo @M45Broo_ @WISINDOGLOBAL @bembeast @istidharto @tjhinfar @OniMeniq74 @rawlang @LambeTurahTweet @NgkongRoses @Ojoklalenya @Heraloebss @ex_AnakLolina Dan sdh minta Maaf langsung kepada ibu korban, ini keren 👍

Masalahnya supporter yg bikin rusuh itu sdh minta maaf blm kepada keluarga korban yg berjatuhan?"
119,jramoneshiznit,"Gapapa mba, biasa yg opini nya cm nyalahin supporter karna masuk lapangan trs “rusuh”, fomo aja itu. liat berita sekilas2,liat potongan video,gk ngerti psikologi bola, trs kegiring logical fallacy akhirny bisanya cm bilang “lagian ngapain turun ke lapangan”. Gblk. Di maklumin aja https://t.co/oSdm89S7QC"
120,Iyo63579667,"@KaDRuN_ToL0L setuju 100 % !!! 
semua pihak sdh mengakui kesalahan dan introspeksi, tetapi yg gw heran faktor utama kenapa hal ini bs tjd yi Supporter yg turun ke tengah lapangan malah merasa itu adlh wajar dan blh rusuh kalau kalah serta tdk mau interospeksi malah nyalahin gas dsb. mumet kan?"
121,Pebriandrian1,"Aremania hanyalah supporter bola.
Bahkan jika rusuh pun (Walau salah) tidak sepantasnya Aremania di pukuli, di tembak gas air mata, di tendang. Jika berkaca ke kejadian lain, mungkin para koruptor dan Fs lebih layak dilakukan seperti itu."
122,gomos_tiop,@awemany @jokowi Di jaman pepo ada ga supporter yg rusuh dan meninggal? Koq macam betul ya omongan bemokarat.
123,NyiMasRuminah,"@liquiidcocaine @pandji Kejadian di Kanjuruhan dimulai oleh supporter yg tdk taat aturan, rusuh ke lapangan, dihalau gas air mata, kemudian panik, mencoba keluar ternyata pintu ditutup.  Terjebak dan akhirnya terinjak2 supporter aremania sendiri.  Semua salah, semua harus minta maaf kpd rakyat Indonesia"
124,Ferdi_orenz12,"@jktfootball12 @AremafcOfficial Seperti dugaan temen yg lain, Aremania Turun bukan bertujuan Buat Rusuh, Namun apa daya yang paham Hanya Supporter. 
Aparat menanggapinya berbeda dan merespon nya juga membabibuta."
125,afdanx,"RT @JukiHoki: Emang paling mudah sih nyalahin supporter di kasus begini. Dengan nyalahin supporter pengelola tak perlu berbenah, bisa cuci…"
126,gabusbuluk,"@arbelsule @dede_dedot96 Bedanya dengan ini apa kira kira? Supporter sama sama rusuh kelapangan, yg bikin beda apa coba? https://t.co/7LPfSYUsBn"
127,vanfikry,"Indonesia kalo nonton bola supporter kadang rusuh, nonton dangdut juga penonton kadang ribut, nonton wayang ya ada yang ribut juga, nonton konser apalagi promotor nya kaga ada yang beres jadi penonton ribut. Memang butuh pemersatu ini 😅"
128,mr_gjong,"@s_selmira @juangfuture @CNNIndonesia @fauzanalrasyid Tapi tetap akan terjadi jatuhnya korban karena budaya rusuh supporter, lu mungkin baru lahir hari ini gak tau budaya rusuh supporter udh makan korban berkali-kali dan itu tanpa keterlibatan gas air mata, masalah begini akar masalahnya ada di tubuh suporter itu sendiri"
129,ajies4ra,"@KaDRuN_ToL0L @SitiJen37702179 Pd umumnya rusuh itu terjadi karena ribut antar supporter. 
Ini supporter lawannya ga hadir d stadion, mereka yg ribut sendiri. 

Klo ga siap kalah mending gosah jadi supporter. 
Bubarin aja klubnya karena ga mampu membina pendukumgnya sendiri"
130,ajies4ra,"@JH20220424 Logikanya di dunia sepak bola, rusuh itu ribut antar pendukung.. 
Ini mereka ribut sendiri, sementara pendukung lawannya ga hadir di stadion

Klo blm siap kalah gosah jadi supporter"
131,pres5_f,"RT @JukiHoki: Emang paling mudah sih nyalahin supporter di kasus begini. Dengan nyalahin supporter pengelola tak perlu berbenah, bisa cuci…"
132,creampie_99,"@H4l1mun_D1n61n Tak ada supporter PERSEBAYA, yg menguasai  Stadion Supporter AREMA. Lah kok kalah nguamuk rusuh,  Tim sendiri dipukuli.
Klakuan Kaum PRIMITIF, nenggak miras dulu, rusuhnya seperti setingan kaum Kadrun kalah Pilpres"
133,delisaputri_,"Bener2 yg rusuh tuh polisi, bukan supporter. https://t.co/bmuYPxNGHR"
134,Nekareanemesis,"@loh_heehhh @dhemizzz @sugeng_geng99 @inlaander_ @bayuukukuhh @athya_ Maksudmu semua salah polisi saja? Pengaturan jadwal jadi malam (yang seharusnya sore karena pertandingan itu didatangi supporter lokal banyak provokator) , pengaturan stadion sampai rusuh luar dalam dan pintunya terpaksa ditutup dan lain lain semua perbuatan polisi?"
135,tomy_sina,"@UmarHasibuann_ Supporter yang anarkis dan rusuh, mengakibatkan kerusuhan yg akibatnya merugikan mereka yg tidak rusuh, pangkal akar permasalahannya ya supporter Arema yang tidak legowo, di sisi lain polisi juga ngawur menggunakan gas air mata. Tersangkanya adlh supporter Arema yg rusuh &amp; polisi"
136,cocainexnite,"@AremaniaCulture yg rusuh itu yg bikin supporter yg gak salah jadi korban. Kasian mereka yg tertib tp harus jdi korban nyawa. Smoga smua pihak mau intropeksi dan berbenah! baik suporter, aparat, panitia dll kita doakan korban yg gugur🎗"
137,uhuy_andre,"@firrwill @PSSI Andai semua supporter yg terkadang masih rusuh paham prihal ini , mungkin presentasi Indonesia bisa lebih baik🤩"
138,cocainexnite,@AremaniaCulture Itu udh ada yg diluar lapangan loh mereka rusuh ngalangin persby yg mau lewat + ngerusak baliho dll. Itu kayaknya alasan knp gatenya disetting di kunci dlu krn bigmatch dan biar tim psby keluar dulu. tp polisi di dlm emg gila nembakin gas air mata ke supporter yg di tribun.
139,HelloPena15,"#TimnasDay
Lihatlah Timnas kita sekarang lebih sangar untuk bangkit lebih baik.
Buat supporter sepakbola di seluruh indonesia, Ayo sadar diri untuk tidak lagi merusak momentum Kebangkitan timnas.
Jangan rusuh, jangan sok jagoan, kalah menang pasti ada, itulah sepakbola.
@PSSI"
140,kesukmaan,"@BicaAsal @Gladislagiwoy @moci_lazycat ngga ada yang tutup mata soal supporter rusuh sih, mereka jelas salah. cuma orang yg masih waras &amp; empatinya jalan pasti fokusnya ke korban ratusan jiwa yg kebanyakan masih muda &amp; ga ikut2an rusuh ke lapangan, yg disebabkan oleh penanganan aparat yg bodoh"
141,Bambang131415,"@juangfuture @CNNIndonesia @fauzanalrasyid Supporter rusuh paling di dalam lapangannya aja BLOK. INI KENAPA GAS AIR MATANYA SAMPE DITEMBAKIN KE ATAS TRIBUN? PAHAM LUU BLOK? 
TRUS SEANDAINYA POLISI TAAT ATURAN JUGA GAK NEMBAK GAS AIR MATA, GAK BAKAL TERJADI JUGA SAMPE SEGITUNYA."
142,dianfikry16,"RT @bayo3103: Rusuh massal antara supporter dg aparat pengaman, bukan antar supporter tim, adalah hal yg tdk lazim terjadi. Dan perlakuan b…"
143,RidhaArdan2,"@beenthattan @bbbbaall Misal supporter rusuh, trus polisi ga nembakin gas air mata. Uda biarin aja rusuh di lapangan kerusakan juga di tanggung manajemen. Toh pemain persebaya jg uda di evakuasi. Pemain arema di locker room. Apa yang akan terjadi????"
144,Mangomo9,"@kdirhe23 @ImamWaros @H4l1mun_D1n61n Yg rusuh itu dari lapangan lari ke tribun, setelah di tribun mengajak supporter lain untuk kembali ke lapangan dgn teriakan, aksi provokatif itulah yg menyebabkan aparat menembakkan gas air mata,setelah itu supporter kabur dgn menginjak-injak penonton. Terjadilah kepanikan."
145,Alpradzalim,"@halleluhellyeah banyak org idiot yg debatin masalah ini pake teori teori sebab akibat.

""kalo supporter ga rusuh polisi ga bakal nembak.....""
""gada asap kalo gada api"""
146,kamikamustudio,"@tvOneNews Aparat pasti jg pgn pulang cepat begitu kerja ngamanin laga derby Arema vs Persebaya

Eh ga taunya supporter yg ga terima timnya kalah di kandang sendiri bikin rusuh turun ke lapangan dan menteror tim lawan

Dibiarin, tim lawan jadi korban
Diamanin, malah supporter playing victim"
147,kamikamustudio,"@idextratime supporter biang kerok terus ga tanggung jawab? 

seandainya supporter ga rusuh dan menyerang tim lawan, ga bakal ada korban jiwa, aparat jg pasti beharap langsung pulang habis kerja

eh supporter bobrok bikin rusuh hanya karena ga terima timnya kalah di kandang sendiri"
148,MouLion_o,"@CNNIndonesia Iya pak, yg di malang kemarin yg rusuh juga bukan dari pihak supporter tapi oknum supporter"
149,GieDKnight,"@detikcom Pdhl pas dipukul mundur, para supporter sudah menjauhi tengah lapangan. Tapi gam tetap dikeluarkan, bahkan ke tribun yg sedari awal anteng disana ga rusuh. Gmn penjelasanya pak?"
150,berisikngntod,"@hudacahjurang @okkymadasari Disisi lain, kalau supporternya tidak rusuh dan legowo, hal ini tidak akan pernah terjadi. Kalau anda jadi polisi, jika anda dilempari dan di geruduk massa sebanyak itu apa yang akan anda lakukan? Apalagi, anggota anda cuma terbatas? Apakah anda akan diam dimassa supporter?"
151,bengbengmaks,"@tagihansemua @rezaimamri @Dulkmit_ @fadelfarhansyah @kopiganja @fmuchtar_ Masih ribut ya ternyta
Padahl pointnya udah jelas
Polisi goblok yg ga tau SOP ketemu supporter tolol rusuh masuk lapangan
Yg jadi korban supporter yg emang niat mau nonton ama dukung arema sama polisi yg emang niat mau bantuin supporter"
152,rijalsunandr,"@Arie_Kriting Kesalahannya Sudah jelas ada supporter masuk ke lapangan dan di ikuti sama yang lain masuk kelapangan,
Supporter kampungan,ngapain masuk kelapangan,sdh jelas di larang,ga boleh,yg lain kena getahnya,jadi korban,Biasanya klo supporter masuk lapangan,pasti bkln ribut  pasti rusuh."
153,Mangomo9,"@kdirhe23 @ImamWaros @H4l1mun_D1n61n Jadi supporter memprovokasi petugas,melempari pemain arema maupun persebaya, merusak fasilitas atau apapun yg ditemui, sehingga aparat keamanan bertindak tegas dgn bom asap ternyata supporter pengecut lari dgn menginjak-injak siapa saja. Pintu stadion ditutup karena diluar rusuh."
154,yukkyna_yukky,"@luvvdahliaa @Chesacheslie @gorila_punk @mediansportcom Nah masalah itu yang di ketahui masyarakat itu mereka meninggal karena gas air mata yang membuat panik. Juga dari pihak supporter sudah ada 150+ yang meninggal, kalau polisi kalau tidak salah 2, di karena kan juga beberapa org yang meninggal juga tidak ikut rusuh. Salah dua²nya."
155,jasabadutmu_mlg,@saIsadita emangnya lu tau kalo supporter yang turun pertama bikin rusuh❓
156,NordickVv,@VIVAcoid Tak perlu minta maaf....dalam tugas seperti itu semua tahu resiko yg kalian tanggung karna yg kalian hadapi adalah supporter yg sering bikin rusuh
157,ErickConstant14,"RT @Im00568047: Indikator :
✅ bukan rusuh antar supporter tpi antara supporter dg aparat keamanan. 
✅ gas air mata ditembakkan ke semua ara…"
158,ErickConstant14,"RT @bayo3103: Rusuh massal antara supporter dg aparat pengaman, bukan antar supporter tim, adalah hal yg tdk lazim terjadi. Dan perlakuan b…"
159,AndiantoPnjt,"RT @MukhlisAbdul4: @CNNIndonesia Supporter kan mendukung,nyemangatin,ngebela.
Kalo kalah,masa iyaa makan ludah sendiri,udah ngebela²in,nyem…"
160,faried58022486,"RT @KangZuuul: @FaktaSepakbola Supporter turun ke lapangan, rusuh dan merusak bukan kali ini saja terjadi. tp beda dgn tadi malam, mencekam…"
161,rezaimamri,"@Dulkmit_ @tagihansemua @bengbengmaks @fadelfarhansyah @kopiganja @fmuchtar_ Yg masuk lapanagn, y bikin rusuh kaya kontol. terus nembakin gas air mata ke tribun gimana menurut lu?
Gw cuman counter isu asumsi yg selalu mengkambing hitamkan supporter"
162,IrhamHRamadhan,"Kebiasaan rusuh supporter apapun alasannya tetap SALAH dan gabisa dibenarkan. Jangan bilang supporter anarkis itu wajar.

Tapi tetap polisi yang paling bertanggung jawab atas meninggalnya 125 korban. Harus diadili. https://t.co/UzEwPF2zww"
163,SilumanPantura,"@SFatoni_1 Botol miras, Bang :))) 
Masih ngeyel. Katanya kalau supporter gak rusuh, gak akan ada gas air mata."
164,nhikamcr_7,"@tadiosus @sitaplana @CNNIndonesia Heh lo pikir bego, hal ini bukan skali dua kali, lo pikir disitu Supporter arema doang mana mungkin sesama suporter rusuh ditengah lapang.. Wajar? Salah lo, liat di Eropa gmna cara nanganin orang yang masuk lapang.. Klo ga ngerti gausah komen dongo"
165,maulanaibn_,"@mbaupeh @azvinl Fanatik boleh sih, tapi kalo sampe rusuh gitu ya ngerugiin tim yang didukungnya juga sih. Kalo supporter rusuh kan yang ganti rugi official clubnya. Fanatik tapi punya pemikiran dewasa mantep tuh. Berkaca yo pada liga inggris. Mereka bisa berubah secara perlahan"
166,MukhlisAbdul4,"@CNNIndonesia Supporter kan mendukung,nyemangatin,ngebela.
Kalo kalah,masa iyaa makan ludah sendiri,udah ngebela²in,nyemangatin,terus mau nyerang pemain?
Orang nyata nyaa turun cuman meluk pemain bukan mau rusuh,karena rame ajaa di kira mau rusuh. #UsutTuntasTragediKanjuruhan"
167,jojonjanome,"@Agdiyant @detikcom @detik_jatim Ooh iya yah, kalo supporter rusuh, maka mereka harus dibunuh....iya ya...logika yang brillint sekali, manstapp"
168,hamdani23448517,@AjiKurn38678342 @Pai_C1AB Diindonesia cuma supporter bola yang paling kurang ajar kalo merasa pintar besok besok kalo tanding kalian aja yang jadi keamanan bisa tuh ! nggak rusuh?
169,sukunze,"@RizalDa82828301 @Jokotrisnanto13 @JoyBoyEl @Bintara_BA @CNNIndonesia Kata apa yang tepat untuk mendeskripsikan supporter yang rusuh dan anarkis?

Anyway, ini gua perjelas maksud gua
https://t.co/rEIDguAKr7"
170,Blackjangguts,"RT @bayo3103: Rusuh massal antara supporter dg aparat pengaman, bukan antar supporter tim, adalah hal yg tdk lazim terjadi. Dan perlakuan b…"
171,asep_ibrahim201,"@SitiJen37702179 @UmarHasibuann_ siapa suruh supporter arema turun kelapangan dan membuat rusuh, bahlulllll"
172,Hadisang70,RT @Pangondian74: @Pai_C1AB Ya sudah.. Di luar memang ada yg salah aparat dalam penanganan kericuhan... Besok2 kalo ada supporter turun ke…
173,asep_ibrahim201,"@SitiJen37702179 @UmarHasibuann_ hahaaa, manusia goblog yg mau bela supporter yg bikin rusuh di lapangan kanjuruhan , baca yaaaa https://t.co/TI4fxnLDRr"
174,asep_ibrahim201,"@knpiharis ini orang KNPI yang bahlul, nyata nyata supporter arema yg bikin rusuh kok nyalahin @adearmando7"
175,Pangondian74,@Pai_C1AB Ya sudah.. Di luar memang ada yg salah aparat dalam penanganan kericuhan... Besok2 kalo ada supporter turun ke lapangan dan bikin rusuh dibiarkan aja.. Drpd nyalahin kemana2🤔🤔
176,SiKebongce,"@pumabangkit @NananSupriatna1 @mbaupeh ga ad penyebab utama, ini rentetan sebab yg akhirnya brujung jd bencana. pnyebabnya :
1. supporter rusuh
2. polisi pake gas air mata
3. gate ditutup

tnp slh satu penyebab diatas, ga akn ad kematian ratusan orang itu.

faktor malam, lelah, kapasitas membludak, itu faktor tambahan"
177,muji_trnD,"RT @Im00568047: Indikator :
✅ bukan rusuh antar supporter tpi antara supporter dg aparat keamanan. 
✅ gas air mata ditembakkan ke semua ara…"
178,curlycrow,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
179,kesepian_ku,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
180,kang_pukul,"Supporter udah ngaku salah, yang rusuh kalo emang bisa diidentifikasi orangnya silahkan hukum sesuai hukum yang berlaku.

Sekarang yang jadi penyebab utama kematian udah siap ngaku salah belum? Yang memaksakan jam kickoff malam udah siap belum? Yang nyetak tiket overcapacity? https://t.co/5NaGcI176R"
181,sense_dawnn,"@Reza77750480 @detroittzz @BaryaAyi @BlueHooligan___ Wkwkwk bro sejagat dunia juga gada yg denial kok supporter itu rusuh ya SALAH

Masalahnya lu ga dapet point kenapa kmren ampe bisa sekian ratus yg meninggal, pemikiran lo ga sampe, nyalahin suporter ampe kiamat"
182,Reynaisance,"@DewiXmi @AndiRidzky @satpamborma @PopokHati @AhkamunNajah @dede_dedot96 analogi ngawur.

seakan-akan kalo supporter rusuh wajar dibunuh, kalo gak dibunuh dibilang aneh."
183,itssyifa_,"@mbaupeh Betul bgt, soalnya dari dulu emang itu udh biasa supporter turun ke lapangan. Apalagi itu bukan rusuh tapi mereka peluk pemain. Knp ya polisi penanganan nya gegabah gini"
184,AzisAntik,"RT @Im00568047: Indikator :
✅ bukan rusuh antar supporter tpi antara supporter dg aparat keamanan. 
✅ gas air mata ditembakkan ke semua ara…"
185,anantoagil212,"RT @bayo3103: Rusuh massal antara supporter dg aparat pengaman, bukan antar supporter tim, adalah hal yg tdk lazim terjadi. Dan perlakuan b…"
186,kuroimugen,"RT @lantip: kronologi yg dimuat tempo ini, mulai sini intinya menyalahkan supporter. 

saya terus terang gak pernah suka dg supporter yg bi…"
187,dan_kenapa,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
188,The_SnJc,"@CNNIndonesia Bela diri dari Ibu2 dan anak sekolahan kah? Kalo bela diri dari supporter yg rusuh di lapangan mah tinggal dipukuli aja, kenapa yg di tribun dan pintu keluar dikasih gas air mata 🤮"
189,saIsadita,buat supporter yang rusuh duluan wanted juga ga? gua ga memihak ke siapa siapa sih tapi coba fikir fikir lagi kalau supporter ga masuk kelapangan pulang dengan tertib akankah terjadi tragedi gas air mata? https://t.co/d14OfNKbWd
190,JohnMarcoJohn_,Kalau supporter tdk rusuh maka tdk akan ada yg kehilangan nyawa 😌☕ https://t.co/5Stm4JcCo7
191,marzianuha98,"RT @tutuz_alhadie: @AremaniaCulture Sekondusif ini kenapa dibilang supporter rusuh, astaghfirullah 😭 #tetep suarakan kebenaran dan tegakkan…"
192,TanDewi5,@IndriNg8 Tinggal supporter yg turun lapangan yg bikin rusuh ditindak.. n minta maap yg menyebabkan teman2nya meninggal dg sia2.. lha brani kagak tuh minta maap &amp; dikenai hukuman jg??
193,OTriprasetyo,"@persebayaupdate Suwun gawe dulur2 suroboyo,aku asli arek malang,iling tragedi wingi,tonggoku dadi korban,suwun gawe doa2ne gawe aremania &amp; aremanita,mugo2 tekan kejadian iki ganok maneh rusuh antar supporter,seng ono sak duluran kabeh supporter sak Indonesia,amin"
194,NoryckP,"@AzizyPambudi @detikcom @detik_jatim Kalo supporter rusuh, paling korban nya cuma supporter yang rusuh doang dan paling cuma luka luka, tapi ini karna gas air mata justru yang paling membuat kematian"
195,OmBregas1,"@AremaniaCulture adakah 'hak' supporter utk msuk ke lapangan..???

ingat..., mereka msuk dgn membayar / membeli ticket, utk duduk di tribune dan nonton pertunjukan...

mereka yg masuk ke lapangan, sdh bukan lgi bernama supporter dan sebagian dari para supporter, memang sdh berniat utk Rusuh... https://t.co/liPbtf6kwb"
196,HendraPalz,@ekowboy2 Resikonya supporter rusuh
197,fandysaputra_id,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
198,666desire_,@GGGamin04996540 @megiculaz @idextratime Gw lurusin logika lu pake dialektika. Karena kesalahan berfikir lu yang menyatakan sebab tragedi dalam bentuk pertanyaan ”supporter rusuh”. Paham? Atau mau lanjutin?
199,666desire_,@GGGamin04996540 @megiculaz @idextratime Kenapa? Kenapa lu nanya tntng “supporter rusuh”. Lu udah generalisir permasalahan dan melimpahkan sebab masalah pada korban atau supporter yang notabennya bukan masa teroganisir.
200,JangKasef,"@mbaupeh Kira2 bs ga ya supporter bola duduk manis dan ngasih applause aja kaya penonton badminton atau tennis. Klo jagoannya kalah emang nyesek tp ga sampai rusuh gt, bs ga sih?"
201,biarajadah,"@dede_dedot96 Masih juga ni supporter kampungan nyari pembelaan dan nyalah2in. Ngaca bgst, itu 2 orang memang ga rusuh tp liat setelahnya kontol. Intinya lu yg bikin kawan2 lu mati konyol scr ga langsung."
202,kang_dahar,"@mbaupeh @Arie_Kriting kalau ngeliat video ini dan video rusuh lainnya, konsentrasi aparat jelas ke supporter yg turun ke lapangan ... tanda tanya besar memang kenapa di kejadian sekarang malah ""mengendalikan"" yg justru duduk di tribun"
203,seringlupamakan,@sitaplana @CNNIndonesia Ya supaya jelas kesan supporter rusuh karena mabuk jadi alasan represif polisi
204,rdyrp,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
205,bengbengmaks,"@Dulkmit_ @tagihansemua @rezaimamri @fadelfarhansyah @kopiganja @fmuchtar_ Iyadeh supporter ga pernah salah wkwkw
Pantes dari puluhan tau lalu supporter rusuh tolol ga pernah ilang
Orang d belain wkwkw

Polisi pssi pt liga semua harus berubah yaa
Kecuali supporter 😂
Biar identitas kalian yg dari dulu pas derby sering rusuh ya ga ilang wkkww"
206,gustd___,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
207,cassianissafira,"Pada minum susu ini gengs, supaya kita bisa gebukin para pengasong2 agama pembuat rusuh, sama seperti tentara hajar para perusuh dari supporter @AremaFC.
Mantap @tni_ad https://t.co/qfZ8BKHxIe"
208,ashuriinn,"@ry00751 ohh I see.. jadi kesimpulannya selain supporter yang pertama bikin rusuh, pihak aparat yang nggak bisa ngatasin sesuai prosedur dan malah seenaknya, akhirnya malah bikin keadaan tambah chaos. parah sih kalau udah kayak gini"
209,bustanuLis,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
210,f0lks9,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
211,afifwilians,"@Franciscopamz @mikewazowzk @dede_dedot96 @ikhwan_AP Yaa supporter yang dianggap rusuh sama kepolisian, kalo tindakan dari kepolisian tepat gak bakal memicu supporter ikut terprovokasi, blok."
212,Pradnand,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
213,digasabhan,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
214,yourslimdaddy,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
215,miaameliaartha,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
216,Anggoro843,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
217,nydwas,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
218,anjares90,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
219,BojengJems,"Jadi hilang rasa simpati pada supporter itu, kok malah presiden yang di somasi, yang pertama kali buat rusuh kan kalian"
220,gosagos_,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
221,Ganjarmasrul,"RT @lantip: kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau…"
222,lantip,"kejadiannya nyata, ndak usah berandai-andai. nyawa sudah terlepas, masih punya hati bikin karangan bebas?

oke kuturuti. kalau supporter rusuh, polisi kewalahan, aku kembali ke default: misuhi dan musuhi supporter.

tp nyatanya supporter menyatu damai. otoritas yg denial."
223,JohnMarcoJohn_,@korantempo Supporter yg rusuh brutal and anarkis ??
224,AdninLohang,"@Pai_C1AB Padahal salah supporter nya.
Enggak afdol kalau enggak rusuh"
225,catasthrovia,"Aku sempet liat video ini juga sih di TL.

Cok jare sportivitas tanpa batas, tp nek club e ga menang pemain e malah diantemi. Supporter rusuh ngene iki halal dislentiki kuping e. GAK GENTLEMAN BLAS 👎 https://t.co/4aYe1I6FP2"
226,_Rzetz,"@mabukamer @ibnucssc19 @Hanapuyyy @AndikaBagaska18 Tapi bukan berarti suppporter gk salah dong, polisi salah krn nembak gas air mata dan gk sesuai sop fifa, supporter jg salah karena turun ke lapangan ngelempar botol dll. Kalo supporter nya kaya MU yg kalo kalah pada pulang y gk bakal ada rusuh ky gitu."
227,PedjoeangSubuh,@maspiyuaja Pak @ListyoSigitP .Mengapa hanya Kapolres yg di Nonaktifkan sedangkan di Media Kapolda menyatakan Statement yg menyakitkan hati Supporter bhw penembakan di lakukan krn Supporter membuat rusuh.Sungguh tak elok &amp; tak sesuai kenyataan fakta di lapangan #UsutTuntasTragediKanjuruhan
228,Naff___12,Selalu membenarkan Anarkisme yg dilakukan Supporter. Kapan Jiwa2 rusuh kalian berubah?? https://t.co/NO1FXYcoOi
229,Rannexct,"media asing aja tau klo tindakan polisi di stadion gbisa dibenarkan, ky ga mikir plan B yg lbh baik, pake water canon yg lebih aman, masa yg rusuh dilapangan, yg ditembak gas yg di tribun2. Supporter emg jelas2 salah, tp klo setuju sm tindakan polisi sama aja lu lu pd kejam!!! https://t.co/oO0W9R5QUu"
230,veechalamet,RT @Tomlimil: @sahisrw @dede_dedot96 @ikhwan_AP Ada. Pasang barikade tameng utk melindungi target dari supporter yg rusuh. Polisi lain koor…
231,ashuriinn,"@ry00751 aku gak paham banget sama insiden ini.. yang salah polisi apa supporternya? karena temenku bilang kalau supporter mulai ke lapangan sebelum peluit pertandingan selesai sampai bikin rusuh, akhirnya mau gak mau polisi nembak gas air mata. enlighten me please"
232,UBRWSM,Banyak juga yg masih nyalahin supporter rusuh.
