,user_name,teks
133,trulyfairyy,"@wamyooh @under1nfluence mjb kak, 2 oknum supporter yang protes ke para pemain arema fc. ada juga yang sampe mukul 1 pemain arema, akhirnya dia kena pukul juga sama aparat 🙏"
134,Holadee__,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
135,ineffableSH,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
136,HiSony1,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
137,spahrkling,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
138,RaisKan,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
139,_wnnr07_,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
140,nabilaadii_,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
141,aldo81obrey,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
142,dduunnn_,"RT @wadinug: @DeReporterjail Video 2 atau 3, supporter yg masuk ke lapangan dipukul mundur semua. Beberapa kena pukul dan tendang. Saat mer…"
143,Razi_wp,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
144,MJtuhMasJoko,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
145,febriansujatm,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
146,shahiramirul_,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
147,BayuSap4,"@OngisnadeNet Menurut beberapa refesensi,kenapa ditembakkan gas air mata ?
- supporter sudah berkali kali diperingkatkan untuk tidak masuk stadion
- supporter menyerang pemain, official,managemen,aparat
- sudah dilakukan pukul mundur ke suppoter tetapi supporter balek menyerang aparat"
148,muhdazmirikram,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
149,PutraWTF,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
150,maazainudin,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
151,danishriez,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
152,komaterus,"supporter yg kena gas air mata mau kabur lewat gate kena desek2an, mau kabur ke lapangan yg ga ada gasnya kena pukul aparat, udah gila kali"
153,Sunnieceah_,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
154,MesutHzrl,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
155,RadenSurys,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
156,yurikoimoet1,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
157,dastix789,"@Igumiyeyo @Dulhasan_ Semuanya salah dan melanggar hukum, tpi aparat duluan di pukul mundur oleh supporter yg turun ke lapangan. aparat yg menembakan gas air mata asal”an juga salah banget karna yg gk ikut rusuh yg kena imbas juga"
158,ciboyss,@kitapukon16 @NugrahaAditya @masbudisam @tirta_cipeng supporter gaada yg mau berurusan sama aparat. mereka turun untuk bertemu pemain tim yg di support. gapernah terjadi pemukulan atau apapun. yg ada malah aparat sangat bodoh tidak punya decision making yg cerdas main pukul dan keroyok padahal supporter yg turun 1 vs 10 aparat haha
159,krrepe,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
160,s_ghiffary,"RT @wadinug: @DeReporterjail Video 2 atau 3, supporter yg masuk ke lapangan dipukul mundur semua. Beberapa kena pukul dan tendang. Saat mer…"
161,10vewa,"@Overdoziz @abdullohabdur @RezqiWahyu_05 mjb, kak hadapin supporter yg 1 persatu dan makin banyak yg turun rusuh mau digimanain? diajak ngobrol baik” yg ada di pukul pala antum, disini highlight aja provokatornya ( yg pertama turun), emang aparat langgar aturan tapi jgn lupa kesalahan supporternya."
162,wadinug,"@DeReporterjail Video 2 atau 3, supporter yg masuk ke lapangan dipukul mundur semua. Beberapa kena pukul dan tendang. Saat mereka mundur, gas air mata ditembakkan.

Fix, bukan supporter yang bikin jatuh korban. Kelakuan aparat yg nembakin gas air mata penyebabnya."
163,izzuddin2803,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
164,Gder2Indra,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
165,kris_simpati,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
166,DidikYanto5,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
167,lailazilla,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
168,prayogohartono,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
169,huseokkiee,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
170,MUHAMMADAUFAZA2,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
171,shemweldennis,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
172,abumufakhir,"Masalahnya bukan di sepakbola. Tapi di kekerasan oleh aparat, khususnya penggunaan gas air mata. Sebagian besar korban meninggal bukan karena baku pukul, tapi karena paru2nya diracun gas air mata. Jd berhenti menyalahkan supporter dan fanatisme-nya."
173,danlalukemudian,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
174,Aoi_Ichijo,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
175,Biyudiai12,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
176,wehemirdoh,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
177,mooncalfdung,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
178,soo_ucen,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
179,Danielzainii,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
180,RiseUp_God,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
181,hazrepp,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
182,elisabeth_name,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
183,raonse1,@CNNIndonesia Pud cek lah kan banyak video aparat pake pentungan dah berhasil pukul mundur supporter yg masuk lapangan...trus ada video tribun penonton yg dah tenang malah di tembaki gas air mata...
184,paipause,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
185,ikhwan95,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
186,Yudhstrahrlmbng,"@maxx98z @Coldlife88 @thepanturas Udh gua retwit bg fullnya, Yang ada supporter di pukul mundur, balik lagi ngelemparin aparat dengan batu dsb, tribun kiri mundur, tribun kanan maju, terlepas dari semua itu, Tidak seharusnya mereka yang tidak bersalah harus kehilangan nyawa, peace bro✌️"
187,jhnsyhsnh,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
188,_amyary,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
189,LindaRahmadha12,"Nyesek plus sakit hati lihat video yg betebaran. 
Yg aparat main pukul supporter, padahal tuh supporter udh mundur belum lagi gas air mata yg ditembakan ke tribun, Ya Allah... 
Ga bisa berkata apa² 😭😭😭
#kanjuruhan #SepakbolaIndonesiaBerduka"
190,LajarYober,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
191,ajngwhyu,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
192,idiot_aja07,"@miesedaph13 @iqbalpratamal @mhmdarya @NusantaraBahari @aewin86 udah liat keseluruhan video gak mas?? supporter udah di pukul mundur! tapi beberapa oknum aparat menembakan gas air mata!! dan parahnya malah nembak ke tribun yg notabene malah supporter yg gak masuk lapangan, supporter yg gak rusuh!!"
193,qwen_eaudejeane,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
194,rosalindaputrip,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
195,egiprstyaa,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
196,RifatusSholih13,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
197,elsaycovr,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
198,9dk7527,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
199,ilikejooyul,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
200,rupamupaspasan,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
201,l_virgayanti,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
202,troublemakeerr_,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
203,tebez,"RT @legalfreakk: @mekdimozarella @arakiyowoo @tempodotco Dibiarkan. Bukan cuman di indonesia ribuan supporter turun ke lapangan, kalau suda…"
204,MalikiAdd,"@bachrul_24 Supporter masuk lapangan bukan untuk tawuran, bukan untuk anarkis. Mengingat tidak ada bonek di Stadion.

Justru, video amatir memperlihatkan aparat anarkis ke supporter. Pukul, tendang, dll

Tapi, gas air mata ke tribun itu tidak manusiawi, gamasuk akal, logikanya aneh."
205,miauwkwk,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
206,AnggiRa54504972,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
207,aleaonkai110,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
208,Rdfrlyrdfrly,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
209,lubnaalaydrus,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
210,arisnurhdyh,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
211,teguhmf303,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
212,justachocostick,"@ary56art @SambramSam1 @RiantonyDicky @crypto_gue @kangdenythea aparat ny udah geram kali liat supporter gajelas pada lari masuk lapangan.
makanya langsung di pukul aja sampe mampus."
213,Simpsonsmurder,"Gak ada baku pukul antar supporter!
Apakah dengan gas air mata bisa membuat supporter lebih tertib untuk meninggalkan stadion? Terlebih kalian (aparat) menembakan gas air mata ke arah tribun, dimana banyak supporter yg tidak ikut ikutan rusuh!
Apakah itu efektif?"
214,sabrial90,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
215,woodsthejust,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
216,joensrg,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
217,Whoiscem1,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
218,HLasanto,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
219,machbeach,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
220,run2wooo,"wkwkwk diliat2 lagi lucu anyink. orang2 bilang “supporter dikasih tau jangan turun, ayo mundur” katanya gabakal didenger. 
lah divideo ini si aparat cuman keliatan “hayo hayo” in orang, orang2 pada kabur. tapi tetep aja di tendang, di pukul aparat☺️☺️🙏🏻 https://t.co/JjRWYDdHSo"
221,Kenzo_Hamtaro,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
222,Lord_Sakto,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
223,yeoseong_na,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
224,jejeeeenih,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
225,nae_uaena,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
226,days_sister,@hyklr_ @Bayua22666781 @maulanarfl Kesalahan pertama ada di supporter yg masuk lpngn. Dan diikuti supporter lain hingga membludak. Menurut mu bg. Pake tameng aja bs aparat pukul mundur mereka yg jiwanya sdh bar2 ini. Yg ada aparat jd bulanan juga. Gk ada pembelaan untuk keduanya. Intinya jgn memulai duluan.
227,zrennadira,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
228,bayulsatria,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
229,nenggeka,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
230,phyun96,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
231,MohammadErwin17,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
232,TXT_members_nih,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
233,txtdariAdit_22,"@ylii_ann @aldinovrianw23 @dirtybubbles_ @txtdrberseragam sblm aparat menembak gas air mata, supporter udh mengarahkan flare ke lapangan. pdhl aparat udh pukul mundur smua yg masuk ke lapangan"
234,26_mikiya,@alilyassa @_nawra07 @IrvanRadit @asljplk @jayapuraupdate OO BERARTI APARAT CUMAN NGELIAT supporter turun bakar stadion DAN BISA DI PUKUL DLL DAN GAK BOLEH MEMBALAS OO OKEY LAH PANTAS SEPAK BOLA INDON KEK GINI HAL GILA SEPERTI DI WAJARKAN
235,MuhammadAminNau,"@tapitakbeginiii @BDG_Vereeniging Bentar bentar, kronologi di video kan jelas supporter turun, aparat pukul mundur, gas air mata di tembak, blm ada mobil kebakar. Bahkan mobil kebara aja setelah chaos penembakan gas air mata. Mesti di buktiin tuh org bikin statement"
236,AEPishere,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
237,KTongtink,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
238,myrul9_,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
239,Bastian23Berny,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
240,ismailrumpa,"Ini ada video bagus nih, buat diskusi seru2an sekaligus evaluasi.

1. Supporter chaos, masuk ke lapangan.
2. Aparat masuk, buat pukul mundur supporter yang di dalam lapangan. 
3. Dipukul, supporter udah pada fallback. 
(Harusnya sampai sini sudah cukup) https://t.co/12wZp7d87P"
241,akukamukitaf,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
242,sudah_tahu67,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
243,istrikimyohan,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
244,meetonfriday,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
245,ayy_1101,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
246,octavius871,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
247,wira_dwk,"Melihat situasi sebelum tragedi tersebut, supporter yang masuk ke tengah lapangan sudah di pukul balik untuk kembali ke tribun. Kondisi terlihat sudah mulai membaik dan terkendali. Tetapi sialnya, di sisi lain stadion, aparat malah menembakkan gas air mata. #kanjuruhan https://t.co/kDh923RHmh"
248,Kukii_Kukii_,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
249,AryFernndo,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
250,Haneeulala,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
251,yuchegita,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
252,legalfreakk,"@mekdimozarella @arakiyowoo @tempodotco Dibiarkan. Bukan cuman di indonesia ribuan supporter turun ke lapangan, kalau sudah gak bisa dihalau, aparat pengaman harusnya mundur dan mengamankan tim dan officialnya aja, bukan pukul mundur supporter"
253,latiffanino,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
254,buwahahahahahah,"@LovePoem_Na @sejajoha @Andara_sah @starfess Suporter Aremania g terima kekalahan tim nya,mereka turun lapangan buat mengejar pemain Persebaya aparat fokus ngamanin pemain Persebaya sampai ruang ganti, tapi di keroyok supporter dari tribun selatan , di pukul mundur tapi dari tribun Utara supporter juga turun akhirnya -"
255,rhekabella_,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
256,mimincomelan,"RT @CahayaSakinah_: Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gera…"
257,MikoYuna1,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
258,getoutofmyway23,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
259,FarahJugaHuman,"@AriaForger @Eprianiy @RezqiWahyu_05 mereka melanggar karena Merasa terancam. aparat juga manusia, mereka di pukul mundur gamau malah Berantem sama aparat yg berhujung melempar gas air mata untuk membubarkan Massa. dua duanya salah tapi jelas sumbu awal Kejadian adalah dari supporter nya"
260,justbob616,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
261,MoonmanNemo,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
262,CahayaSakinah_,"Start situ semua org masuk padang.Ada yg baling barang pada pemain dan coach.Dah tak terkawal,security bawa pemain gerak drpd situ.Padang dah makin penuh dgn supporters.Aparat (yg handle riot)pukul supporter yg masuk utk halau. Supporters yg pecah masuk dipukul teruk. Cont-"
263,yihcun,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
264,yud_iii,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
265,Ieehaecanh,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
266,masjae_,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
267,aacayyyyyy,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
268,alam_alammm,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
269,Casifa2,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
270,wal_lie,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
271,IKulitayam,"@YogaSadewaa @fibrianti13 @koyaltg @mryanpamungkas1 @ernestprakasa Bro, supporter yg ke lapangan itu jelas salah. Tp respon aparat jg salah. Awal2 hanya beberapa orang yg masuk. Tp mereka milih cara offensiv dg mengejar dan pukul sehingga memicu suporter lain ikut masuk. Ketika tambah chaos dimana anjing dan water canon?kok malah milih pake gas"
272,den_herdi,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
273,trickeuster,@victorimmanuelp Kok bilang penanganan gak maksimal gimana sih? Padahal jelas aparat tuh udah berusaha pukul mundur massa dan sampe semprot gas air mata lho saking mereka udah gak bisa dikondisikan lagi. Terus penanganan yang maksimal menurut kamu gimana kalau supporter udah mulai gak kondusif?
274,mld_toni,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
275,nasgortomyum,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
276,DethanVic,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
277,Kilsm4,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
278,sebutsajasekarr,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
279,alfitriandi2,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
280,eichichizu,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
